	logFC	logCPM	F	PValue	FDR
YLR162W-A	0.365496684249553	4.74907648297452	2.14970903148211	0.14617151989163	0.18437006432933
YLR163C	0.0304063502988853	6.12630968934875	1.79513286692133	0.499800816656496	0.555670866940615
YLR164W	-0.643965551307404	4.10325108578882	117.57541377718	7.0522849471808e-18	4.00528678785241e-17
YLR165C	-0.0678884156357817	4.53046789278845	2.64747693207354	0.220460965815139	0.267886707486986
YLR166C	0.0089236366178455	5.76307379016099	0.0461818829880193	0.846388338038813	0.873635696837152
YLR167W	0.389458857075428	12.2188728583306	42.1533513010392	4.88467953351155e-09	1.37769613618173e-08
YLR168C	0.187095774452053	4.7675229250965	19.6847441310947	0.000422937622203845	0.000760726568232818
YLR170C	-0.306422363633741	6.10074664782671	55.9630658340535	5.32694225932429e-11	1.74376965507329e-10
YLR172C	0.265784433553932	7.10481218477441	81.3504674336683	8.48266525729017e-10	2.55298747801455e-09
YLR173W	0.0383191254044143	5.83409574245145	0.663521511715253	0.417524722338201	0.473914118766112
YLR174W	-0.604631505797763	3.94540652817436	174.251129772871	2.4281400176653e-21	1.83094088877398e-20
YLR175W	0.726080809452744	8.94835167788084	136.91235611196	1.31937659260908e-19	8.60631007480149e-19
YLR176C	0.220699920806207	5.29851013964652	30.0856974497652	5.50197199825779e-06	1.18393020638839e-05
YLR177W	0.557816874800977	7.90772637905786	182.968721829161	3.51062528821232e-23	3.08776576830635e-22
YLR178C	0.21658696337916	7.19348407972145	4.17420728961957	0.0440438013028546	0.0610484874248947
YLR179C	0.0858446088902838	8.57387554977423	4.28726097202228	0.0537222355639772	0.0732586619236742
YLR180W	0.950642386053804	9.01824042541651	409.526660714795	8.27050572754651e-35	1.79079422628403e-33
YLR181C	-0.417059476578571	6.35899322881139	199.757089473994	9.45167565302863e-21	6.72071258520941e-20
YLR182W	-0.107196024291758	6.40793575670887	6.47549897373091	0.0157894857513219	0.0234464132495697
YLR183C	-0.20518648904944	4.98375922906592	32.7763472135738	5.88949236149392e-05	0.000114520967777599
YLR185W	0.105871838837655	9.1735814357112	3.35114730898327	0.0705528170222419	0.0943832157432833
YLR186W	0.51612409851989	6.33071449804523	67.6310415740846	1.64476891505261e-12	6.01923647550942e-12
YLR187W	-0.221285212265568	5.33267156909465	12.501574431362	0.000651829719178895	0.00114727917832334
YLR188W	-0.193221313765649	6.66659690777301	64.7655542954801	1.13177164611838e-05	2.37874215881166e-05
YLR189C	-0.367314099149317	6.6365575021225	99.469849432623	4.19679706262181e-16	2.05910515204639e-15
YLR190W	0.412320031136613	6.02934444111652	155.948958645554	1.06203802005862e-19	6.9567952658462e-19
YLR191W	-0.496399554482718	5.39557011635873	272.835457386894	6.94005318553535e-25	7.0256772183439e-24
YLR192C	-0.419867603420939	8.82852611150571	173.54210345981	1.11205512113728e-20	7.87148210602962e-20
YLR193C	-0.469439144285362	5.32987430901152	188.092226639898	4.14210986993123e-22	3.33109827500072e-21
YLR194C	1.00449548646939	8.72629216455874	96.3308049513356	8.87691120684605e-16	4.21281722114855e-15
YLR195C	0.0905474653624402	6.33618317480607	8.53627302031364	0.0422804278626465	0.0587872348163798
YLR196W	0.698486184496563	7.41216410698177	91.2895739113462	3.03928926293906e-15	1.38343122946628e-14
YLR197W	0.518318720411653	8.42407704344702	56.045869126245	5.19178780458082e-11	1.70220761037676e-10
YLR199C	-0.120656453738253	5.14685730528937	11.2995174766186	0.0150990761542291	0.0224559596703488
YLR200W	0.119348708871937	5.93211938762533	14.9270598017188	0.00881583378719248	0.0135341062277037
YLR201C	-0.224950890215817	5.69975777798707	39.2475947691181	1.20890161199295e-06	2.77668893273961e-06
YLR203C	0.20132884745905	6.91834489710848	66.6025206419064	3.84303746944899e-06	8.42657582963568e-06
YLR204W	-0.0417049994863549	6.69061601129286	0.761270009913021	0.385312663837837	0.441049834100544
YLR205C	0.117598329748089	4.86306704472622	4.81895058383201	0.0307880349624606	0.0436747465936998
YLR206W	0.0921777519211656	8.22703389049159	4.2187985346763	0.0429543466734139	0.0596444680150099
YLR207W	-0.373774464669257	6.6942450251829	243.807007857129	2.01781981151401e-17	1.09418472561751e-16
YLR208W	-0.0481122195605763	7.88533747487853	4.38757336214676	0.2690540788885	0.321114112143289
YLR209C	-0.13721527092493	6.20430203002944	14.3676600069948	0.00224463903067276	0.00372051328110532
YLR210W	-0.224172683969103	4.3105913970713	20.4202908860679	0.000105008502759344	0.000199949014719778
YLR211C	-0.595554000565438	4.32539726275254	85.352886832153	1.35603229215397e-14	5.82525023002335e-14
YLR212C	-0.367072845295074	5.46974001728666	140.04802540461	1.33553197338299e-14	5.74370854208023e-14
YLR213C	-1.0627457124333	5.05591743979443	656.066134822056	1.70188832240967e-42	5.67538800991802e-41
YLR214W	1.16167881842248	7.44731263585901	559.960134789172	7.43566798851117e-40	2.14670488779424e-38
YLR215C	0.135002649959522	4.48086202209539	5.82251306647839	0.0179029902421108	0.0263619946044399
YLR216C	0.256793253333101	7.89151917113458	32.6930309515885	1.46484451068355e-07	3.63790138137101e-07
YLR218C	-0.127119734766888	6.38151989636098	3.86231686400945	0.0525450281618826	0.0717789256555311
YLR219W	-0.178597236982279	7.33985696761997	34.8344608551729	3.54256327333811e-05	7.04842934015802e-05
YLR220W	-0.230271316604162	7.15579506133825	47.7069020903637	9.84254600481003e-08	2.48393836042069e-07
YLR221C	0.453010998846759	6.38984464147811	61.7083621954437	9.2791389600099e-12	3.2093572132347e-11
YLR222C	0.946242745003098	5.8702556767639	141.948665797477	4.95470974441728e-20	3.32589558301251e-19
YLR223C	0.509255221958713	5.65945219395057	41.0930105525881	7.05545532558053e-09	1.96594367338339e-08
YLR224W	-0.378580161052935	7.00822775623983	185.506511309724	3.04377368717738e-18	1.7822509589895e-17
YLR225C	0.109317044957252	7.03133432718938	11.2336560611412	0.0117217800770173	0.0176990364552736
YLR226W	-0.0187372817829219	4.14812857561542	0.0572177346807494	0.81150655427345	0.843425812074872
YLR227C	-0.146230796021099	4.86929499000317	7.71316770962896	0.00670218162420847	0.0104617783751099
YLR227W-B	2.4035284682051	7.57069647723436	5803.3024385138	5.98580481453048e-82	3.73274788234121e-79
YLR228C	0.00838407155470551	6.98875884786374	0.133582859189291	0.84692124056933	0.873970024191684
YLR229C	-0.0681781347966184	7.8730453113846	3.27769869596467	0.117213756728672	0.150834706347503
YLR231C	-0.597266286445863	6.03234822713723	318.077843601915	6.31131490833232e-31	1.04673829171171e-29
YLR233C	-0.636507378103151	4.29787705529733	199.208553646542	2.68969978135655e-24	2.61668765000615e-23
YLR234W	0.201288106239189	3.77126713659542	12.8765662126712	0.00240427310129032	0.00396431704379863
YLR237W	-0.109462666660499	5.56993894613888	12.3754630411604	0.0197729170760113	0.0289106473355232
YLR238W	-0.392502564505485	5.55554815420275	109.24035646182	8.13222084580753e-17	4.19111811524428e-16
YLR239C	0.171966319223982	5.50775736886054	41.1305368853557	0.000279881942273276	0.000511981165155808
YLR240W	-0.221131067576391	5.76771644404099	47.9001336515734	1.63286217711994e-06	3.69870270124225e-06
YLR241W	-0.12492954769815	6.97206173534728	22.7462457873383	0.00404806051821302	0.0065128238884356
YLR242C	-0.00445731761678798	4.14845431781907	0.00796124898089232	0.940649670124608	0.951328469493522
