	rab.all	rab.win.S	rab.win.W	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
YHR132W-A	1.12989211621636	1.11991849090202	1.16341819829605	-0.134820718825098	0.661501529041074	-0.266418494288915	0.41463850431674	0.508834320182232	0.738253390794895	0.724116161616162	0.885720169049852
YHR133C	1.32268460926533	1.34485830569923	1.25670671301335	-0.0591717551631614	0.433518511847918	-0.0762375634620466	0.487805482839447	0.876708154774514	0.945988653645697	0.870265151515151	0.951577273026696
YHR134W	-0.0700654817784097	-0.0991742562462692	-0.0109155668226606	0.0143277526629273	0.483531018623569	0.0104037507137068	0.5	0.822301684201126	0.919671721066699	0.763888888888889	0.898324253952254
YHR135C	3.01812313349853	2.9478963142217	3.11231414948292	-0.116171861960318	0.772627132436959	-0.129131108474353	0.450002629880113	0.507419089835838	0.740249189186066	0.838383838383838	0.939131039535878
YHR136C	-2.74233203774481	-3.57512792743524	0.445954049792577	4.4521631370548	1.47841786954943	3.05478355203877	0.00175147641157519	2.92402935338658e-05	0.00173705271338834	0.00252525252525253	0.0288760999853479
YHR137W	-1.289410352798	-1.57201567729054	-0.637043823497611	0.937503233253208	0.411522174551157	2.14748627208578	0.00175147641157519	0.000613354322425471	0.011086398562194	0.00284090909090909	0.0305726031459739
YHR138C	0.974756748589754	0.997220955817129	0.967519930960197	0.0834381145145215	0.552255356471925	0.17412569536329	0.400005424020998	0.643794802899304	0.817514602878224	0.691603535353535	0.864962760723787
YHR139C	-3.17517815869347	-3.04508336711808	-3.38951871112568	-0.703861266394352	0.794996414783053	-0.652448011819588	0.2750146885301	0.282710450052736	0.513052485760279	0.354008838383838	0.588125376930159
YHR140W	-3.62901449203652	-4.10150695441472	-2.81093591786519	1.26570478881421	0.816424515951423	1.65509072624847	0.0732483959549606	0.0119206457255064	0.0628654349930939	0.0183080808080808	0.0859603763179922
YHR141C	4.23488408584518	4.6478370065503	3.47615862871645	0.571351927390272	2.09392551767539	0.261212890226864	0.39024961754121	0.737073606560618	0.878948890164624	0.755050505050505	0.907960457838924
YHR142W	1.56037329843243	1.74085659983075	1.23059594788091	-0.435883486527483	0.396341480235811	-0.915517104380725	0.175029285622464	0.0754597295280438	0.245828183926008	0.0838068181818182	0.254226131894619
YHR143W	3.41850199872874	3.26156851120689	4.55896662214492	1.17397515352893	1.27649649114207	0.731753114895006	0.268307305172865	0.120985190703854	0.339056279583164	0.247948232323232	0.515926929442965
YHR143W-A	1.13522529862711	0.581862245652135	1.71526628822143	0.722797013092698	0.946426622388053	0.584130503921092	0.200024397482589	0.314512618136674	0.579809055727656	0.11947601010101	0.333370385212777
YHR144C	-0.77540067730407	-0.956026794725771	-0.332089680864023	0.625448231620982	0.303636071825991	2.18971962650802	0.0246294035019031	0.00420283458314177	0.0359642159738538	0.00378787878787879	0.0354352987251209
YHR146W	2.02445949411151	2.13546908060212	1.68376175221244	-0.521451334420988	0.563346585074705	-1.0083284062428	0.175029285622464	0.0585973085717953	0.213294248720302	0.0669191919191919	0.222906959835953
YHR147C	0.0806367936874102	0.0619860668256846	0.157073890322771	0.30242993068333	0.659113447593134	0.499933239272057	0.425003995233639	0.247528632458207	0.501778160722704	0.55792297979798	0.775676355677165
YHR148W	-1.19925625338173	-1.56955662687359	-0.260410697988194	1.26827638361337	0.541930311312874	2.20320277372273	0.00175147641157519	0.000486942773255463	0.0105961350258673	0.00284090909090909	0.0305726031459739
YHR149C	0.75599725013009	0.730957557640552	0.812716152545071	-0.176590919702003	0.897349231511862	-0.193430597389327	0.425003995233639	0.635097793699513	0.821612357134532	0.892045454545455	0.959513640214827
YHR150W	-0.555332547680601	-0.374364491396365	-0.780271443039204	-0.453404394194405	0.34231439546734	-1.30721312351258	0.121994904251815	0.0287287322859116	0.12068520313567	0.0370896464646465	0.139198632005705
YHR151C	-0.292045070455424	-0.242501826995565	-0.420760695925599	-0.340517378224198	0.440776312269032	-0.677254430951995	0.22502052330531	0.125954788136032	0.336333648220285	0.212436868686869	0.430703256015169
YHR152W	0.613227703779691	0.507686621931099	0.746323732536196	0.212088799588629	0.396529294066443	0.38680551782143	0.365860822647333	0.249906820758333	0.500616070796499	0.28125	0.551515662844452
YHR153C	-4.74237668771146	-4.51848446221613	-4.91809119946056	-0.455889147693378	0.977199167289946	-0.36891184523435	0.268307305172865	0.410026462643424	0.594799536748288	0.498263888888889	0.674326104778537
YHR154W	0.163798251753452	-0.0360608744890145	0.272552402610372	0.081736663454512	0.898843896057512	0.103063255799711	0.475001305059319	0.685984597167466	0.846013355975325	0.864109848484849	0.947030855682435
YHR155W	0.131601030246085	-0.135691202262461	0.663448019560911	0.552731044103172	0.743007047315301	0.690294771650621	0.24391964199069	0.119446357947271	0.328286535536569	0.123895202020202	0.332299219043403
YHR156C	-1.24396768239396	-1.36378166346295	-1.07947994731645	0.169404245888821	0.631396005409604	0.146377002387863	0.325010383765953	0.514787606083611	0.714715789108984	0.55886994949495	0.766477892757689
YHR157W	-3.3866391244864	-3.2743517878469	-3.63747878342932	-0.362417099799466	1.48054064377081	-0.193789784862375	0.375006942634908	0.450031539609673	0.665692933548788	0.481060606060606	0.698064455170759
YHR158C	1.65598475779893	1.64533929065103	1.68284265338027	-0.137095256799808	0.817007074461573	-0.2924690267471	0.365860822647333	0.403109898581661	0.656752804372447	0.50647095959596	0.762154416689721
YHR159W	-0.664340721303869	-0.698355437136835	-0.643897204579757	0.0268113694493923	0.776531158176002	0.0188207824289037	0.463416457194513	0.811386928066856	0.912902550611111	0.714646464646465	0.873711118447913
YHR160C	-2.08710785486817	-2.14413541476019	-2.05132580306707	0.18556484413056	0.733254194083457	0.203231359446342	0.425003995233639	0.436516105383342	0.659506523419059	0.611268939393939	0.794713332713886
YHR161C	2.61398861851182	2.66020206812567	2.45268000289965	-0.753150945920236	1.44998641638801	-0.593535785304997	0.2750146885301	0.211701301150003	0.466206270462816	0.187184343434343	0.434996384994713
YHR162W	2.98657199006347	3.03432473621065	2.16813116781545	-0.445372519510562	1.32735613827957	-0.50349397018313	0.425003995233639	0.605015235760105	0.80438034705602	0.770517676767677	0.913731078826353
YHR163W	1.27572216577674	1.28944886739666	1.25698711168842	0.608733152907492	1.02909550488322	0.604770083575616	0.400005424020998	0.14564913822774	0.375966568820614	0.413983585858586	0.692747772880804
YHR164C	0.610259777453039	0.671730656684136	0.55324960464524	-0.286723323255479	0.598577407653234	-0.55002065058743	0.268307305172865	0.145307989628841	0.369364380666767	0.244949494949495	0.489821338235483
YHR165C	1.74771598970042	1.70922308058507	1.91458583041076	0.175897002045524	0.464012827231873	0.36668073491454	0.439027457996833	0.710536462485242	0.858036537648004	0.722380050505051	0.890319238080121
YHR166C	-0.410858525989406	-0.440510371811098	-0.397559035886082	0.0406590494656784	0.42600781773335	0.125238010951285	0.439027457996833	0.734436264317278	0.865867091465599	0.675662878787879	0.838672999770446
YHR167W	-1.50384428107559	-1.55099731982111	-1.39224169223671	0.287165338075607	0.413184977042001	0.463472895074029	0.325010383765953	0.304895592696277	0.55414390900001	0.453440656565657	0.669659076582487
YHR168W	-0.589039746064763	-0.525306037278098	-0.703444888920837	-0.167774211967031	0.30733939496709	-0.591143773377352	0.292695333794382	0.176715059915671	0.403110542490912	0.210385101010101	0.451841683003051
YHR169W	-0.850646423001709	-1.11062892243387	0.480221926625944	1.42223829075337	0.4957619572507	2.42732681569945	0.00175147641157519	0.00205421779596341	0.0250483973915893	0.00252525252525253	0.0288760999853479
YHR170W	1.89414573803613	1.7366271811269	2.5926730773843	0.817162028162707	0.234283161093185	2.94043211057323	0.00175147641157519	0.000755953164599097	0.0145254492574105	0.00252525252525253	0.0288760999853479
YHR171W	0.0747905325294953	0.177190169408212	-0.271962889668833	-0.404602724902714	0.353467688197092	-1.09615921377553	0.15003570233448	0.047531193507601	0.177469290811254	0.053030303030303	0.18285564267827
YHR172W	-0.87724050032435	-0.925573682016808	-0.321955065848939	0.0227437367223775	0.863645424298402	0.0275288240793196	0.475001305059319	0.63893557548154	0.814640493142851	0.797506313131313	0.918538640747581
YHR173C	-2.04881854433034	-2.04172823984314	-2.05124471003547	-0.0783659019359337	0.555024949960813	-0.153896844676385	0.41463850431674	0.595636692309869	0.75309776529243	0.561237373737374	0.746669743477472
YHR174W	7.70295956304349	8.19147834026803	7.19703937851424	0.701957032242694	1.94971173309513	0.337724197884264	0.39024961754121	0.499984574019937	0.734780045635579	0.53030303030303	0.791866230182958
YHR175W	1.9662924442616	2.14546817412859	1.24410136632111	-1.11008868183644	0.526625358108164	-1.90153985882684	0.00175147641157519	0.000787799366780849	0.0149233412952828	0.00252525252525253	0.0288760999853479
YHR175W-A	-2.2400074649039	-2.20749654295741	-2.30569732844061	0.115391238515591	1.09290003829923	0.0535488214539376	0.475001305059319	0.789083949035676	0.901975616706861	0.88699494949495	0.955809910080194
YHR176W	-0.411738756710329	-0.0539683761280605	-0.851497257490735	-0.801258586154982	0.504739875858312	-1.39609839911813	0.0501221854103181	0.00623828519888049	0.0474146878246229	0.015625	0.0831422261695458
YHR177W	-1.23476039861107	-1.18781447782667	-1.4273272023177	-0.179788157148534	0.779004888850679	-0.214483641597883	0.450002629880113	0.452073477717921	0.690816987945154	0.651199494949495	0.84434001195741
YHR178W	-0.522822544378357	-0.563432472437842	-0.494491428643911	0.131961038426362	0.423239619815171	0.311195439063	0.41463850431674	0.583576163920153	0.770199703963221	0.628945707070707	0.808871813943918
YHR179W	4.49682170602589	4.55764311024097	4.44876101876158	0.117149663415536	0.438651226512023	0.257668334101514	0.30001239648458	0.423558416967784	0.67642814653784	0.591382575757576	0.832760736435354
YHR181W	0.663880168127729	0.669776222994233	0.660119824882897	-0.0346971549001642	0.635082392119099	-0.0307034522031048	0.487805482839447	0.758741868705278	0.887798351173473	0.961489898989899	0.985391906097101
YHR182W	-0.158215547701632	-0.203052439073386	0.062730917825637	-0.210042014608149	0.964236766635235	-0.163932088162455	0.439027457996833	0.778663242712137	0.897098362156544	0.961332070707071	0.985150764457955
YHR183W	4.1156001961713	4.31326404036596	3.73279084279578	-0.186343781402204	0.801586233901464	-0.142893570934694	0.439027457996833	0.933731931354854	0.971438822361911	0.690025252525253	0.882785221128209
YHR184W	-3.28679159179811	-3.08318709498706	-3.43549539239724	-0.415399979314955	0.649414045609992	-0.517411532538572	0.250017353084383	0.288349689336919	0.498864609867566	0.302241161616162	0.521413845855923
YHR185C	-7.81467665764828	-7.81467665764828	-7.9036228138345	0.256810239601673	3.16080334082595	0.0833633928588703	0.450002629880113	0.673381818968287	0.818927272305075	0.701231060606061	0.848995903218276
YHR186C	0.897629576722147	0.870153180097351	1.09385228604387	0.00527189771419501	0.493140447922283	0.0123072126662054	0.5	0.806535329583631	0.90908138939347	0.969065656565657	0.988726078515466
YHR187W	0.131802179054267	-0.211960056018993	0.329225449117311	0.466535672466921	0.411592490167841	1.00049148537622	0.146376508331534	0.0241339675571097	0.115354950218372	0.0577651515151515	0.192934612993998
YHR188C	2.15249983365736	2.27992011930284	2.031244321035	-0.271094564338534	0.322716379227735	-0.904623003816642	0.195145994153606	0.0509009020715925	0.192293394790857	0.0590277777777778	0.20821985744637
