	rab.all	rab.win.S	rab.win.W	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
tI%28AAU%29E1	-8.93308736032476	-8.75332849215036	-9.08111701378047	-0.230960775758804	3.88083959967229	-0.058836158067521	0.472727288105946	0.374085449229603	0.412291141945069	0.333572390998569	0.367465570277511
tI%28AAU%29E2	-9.29836854864357	-9.48723163798048	-9.04910928509376	0.389221431118524	3.81995923502899	0.0923826293303966	0.453125026725783	0.50317762031959	0.535411142840512	0.480517539766131	0.509529708092767
tI%28AAU%29G	-8.82023979144741	-9.21166718949271	-8.40527666385174	0.826038883749853	3.86461481487235	0.193560546505511	0.406250054912278	0.242643395458578	0.274150050420779	0.249189215729178	0.272431958725995
tI%28AAU%29I1	-9.55005778113184	-9.77600628116408	-9.24610537656573	0.514054105723229	4.19399888539331	0.0999066089623786	0.45194807921503	0.273934554757573	0.308474621363569	0.230540111104095	0.264907758288386
tI%28AAU%29I2	-9.43847552091434	-9.47119665574838	-9.40150527955741	0.279657671492067	3.99659377596147	0.0531067733145924	0.475324689231185	0.446409489751339	0.48236485601266	0.427753344857883	0.463666797558771
tI%28AAU%29L1	-9.09991533828184	-9.26983089581011	-8.93306564428007	0.444480410025103	3.97320922559031	0.101047324864344	0.438961073796725	0.461485365330902	0.500258060512488	0.453458130752842	0.494616362484008
tI%28AAU%29L2	-9.08238097585955	-9.03769884092627	-9.11138543433146	0.0364770970531874	3.95908017441059	0.00483190682956244	0.497395834805089	0.551736228436191	0.590095099845756	0.611059506822917	0.644504927271081
tI%28AAU%29N1	-8.62819370864198	-8.30633674473224	-8.92946057121454	-0.485750992803332	3.88945734906458	-0.11260698981246	0.432291705646073	0.449700686886718	0.492652505632559	0.338721071675723	0.383551877367559
tI%28AAU%29N2	-7.77686009186536	-7.25399878756609	-8.24430668451314	-0.820868446746991	3.4311325090888	-0.209488203654684	0.374026049649864	0.147111817231147	0.177739792806355	0.0908171154198764	0.111777722159226
tI%28AAU%29P1	-9.31603712969693	-9.37568300669571	-9.28703820011598	0.157970330698509	4.15910752954864	0.0327673843583384	0.484375008838929	0.586186910664021	0.627926207469576	0.592458275092062	0.627197664932332
tI%28AAU%29P2	-9.47516826926894	-9.57406972358977	-9.33842909881033	0.238110800052399	4.23405011476834	0.0408461132329576	0.483116892619525	0.47754488679978	0.518847848820475	0.525833304370271	0.56272469588105
tI%28UAU%29D	-9.05323016683436	-9.29822726736122	-8.61994512093097	0.622885714116787	4.04699618885158	0.120269090001136	0.434895870760785	0.458204853098139	0.48773411008323	0.366645242300825	0.393643143350712
tI%28UAU%29L	-8.91548027541379	-9.09287741485565	-8.84069891091295	-0.0380129769167521	3.91923642435665	-0.00759562325509006	0.497395834805089	0.416423382134932	0.462607750441366	0.491789558039869	0.530899219500879
tK%28CUU%29C	-9.62967270212462	-9.82621968432366	-9.45264540832134	0.115881483599483	4.07538576437342	0.0342698503838122	0.488311694886532	0.598721203588573	0.63382738672087	0.584667742602414	0.619350855935584
tK%28CUU%29D1	-9.39689491809258	-9.43240042581628	-9.33572448579363	0.0811712954480512	4.06228736554894	0.0194212386289982	0.488311694886532	0.460074307168022	0.497980638824074	0.530138518908454	0.563915583205219
tK%28CUU%29D2	-9.50700624994105	-9.76622660907584	-9.26736244463306	0.361672784822419	4.14019364048023	0.0716272462722891	0.453125026725783	0.542854821859094	0.574549485376941	0.466144280178575	0.500200317577649
tK%28CUU%29E1	-9.25027103527262	-9.49728395221545	-8.98042341765098	0.301352368690423	4.00763894042636	0.0740237512091952	0.462337683632515	0.326564528602736	0.36256384860461	0.342828749619288	0.37015028408679
tK%28CUU%29E2	-9.27722290769243	-9.36385282320133	-9.17922425171478	0.230216625721551	4.16805970866735	0.0416002158099456	0.467532485863235	0.467300994341496	0.504502189199069	0.488465063464172	0.524943698594435
tK%28CUU%29F	-9.43192784523894	-9.62622506637887	-9.20645649001552	0.392845849202581	4.04642131898413	0.09157596302526	0.449350678121296	0.465492187400088	0.502278275666216	0.417964850995314	0.455748175340734
tK%28CUU%29G1	-9.41289498494762	-9.7584312645764	-9.14614046383865	0.633785607832931	4.08101839821409	0.119924707815921	0.440104201008948	0.396788857017295	0.431240106400562	0.406149355108306	0.436681679071977
tK%28CUU%29G2	-9.44506611657168	-9.38735315002097	-9.56075407081986	0.159967990267106	4.05450860914885	0.0271208280355152	0.481770843649058	0.613091299568005	0.647832682484357	0.623566567592353	0.656287893047019
tK%28CUU%29G3	-9.49113279082611	-9.72469305433028	-9.1563275987528	0.580822327515639	4.27623515062964	0.139088062692367	0.420779266464565	0.341238739923819	0.378517645774398	0.291310401776538	0.326103619124343
tK%28CUU%29I	-9.43713823276586	-9.58211764806635	-9.29093451676847	0.423133296116088	3.95904993122033	0.0953048510802321	0.463541687380826	0.487363690223191	0.529128060693888	0.456028358195592	0.497931136506547
tK%28CUU%29J	-9.63126973668063	-9.7957015846354	-9.50931383617823	0.28807005554338	4.19861663791389	0.051481108844044	0.472727288105946	0.616597688902551	0.650880094646478	0.596141334479101	0.628499277303932
tK%28CUU%29K	-9.23652475742981	-9.22114534929152	-9.2453861852879	0.308020451566968	4.09101224057568	0.063037828831761	0.464935084746253	0.421242146438457	0.458723087784803	0.424430009527356	0.464898500004159
tK%28CUU%29M	-8.55197391312053	-8.97604089714516	-8.16066166921829	0.854565383881281	3.62846128347965	0.227218396724945	0.405194860482653	0.345716482669482	0.373951983071894	0.198181183854994	0.227713974615967
tK%28CUU%29P	-8.99774555256813	-9.22179039098816	-8.77802806005283	0.299829742305702	4.16875677395433	0.0604485428098859	0.467532485863235	0.469162643967234	0.514543668265961	0.467655885247048	0.504308953790696
